mse_wav,mse_wav_q0,mse_wav_q1,mse_wav_q2,mse_wav_q3,samples,step
0.0029996427410515026,0.01690183,0.011809004,0.019746648,0.017425254,101,100
0.0013309472234686842,0.0036801284,0.00376677,0.0044122934,0.0043710987,201,200
